처분일자,교부번호,업소명,소재지도로명,소재지지번,지도점검일자,처분명,법적근거,위반내용
20080417,19810069066,북창동순두부,"서울특별시 마포구 도화길 35, (도화동)",서울특별시 마포구 도화동  179번지 1호  ,20080310,영업정지,식품위생법제56조제58조,음식물에서 인체의 건강을 해할 유려가 있는 이물질 검출
20080417,20050069843,퓨전포차망고,"서울특별시 마포구 월드컵북로 216, (성산동,외1필지성산2차이편한세상 203동101호우측)",서울특별시 마포구 성산동  604번지  외1필지성산2차이편한세상 203동101호우측,20080229,영업정지 7일 갈음과징금196만원부과,"식품위생법제21조제22조,제58조",영업장무단확장영업 1차
20080417,20030070204,은하수,"서울특별시 마포구 백범로18길 1, (대흥동,1층)",서울특별시 마포구 대흥동  241번지 8호  1층,20080210,영업정지,식품위생법제31조제58조,유흥접객원고용 및 접객행위영업 1차
20080417,20040069011,집밥집,,서울특별시 마포구 서교동  407번지 19호  1층,20080313,영업정지,식품위생법제31조제58조,유통기한이경과된제품 조리.판매목적 보관
20080421,20080069056,화로사랑,"서울특별시 마포구 와우산로17길 22, (서교동,1층)",서울특별시 마포구 서교동  407번지 17호  1층,20080327,시정명령(2008.5.8.일까지),"식품위생법제21조,제58조",영업장무단확장영업(주차장)1차
20080421,19950069467,광장순대국,"서울특별시 마포구 백범로 48, (신수동)",서울특별시 마포구 신수동  86번지 3호  ,20080328,과태료부과30만원부과,"식품위생법제3조,78조",식품등 취급기준 위반 1차
20080521,20070069233,올리브,"서울특별시 마포구 동교로22길 21, (서교동,1층)",서울특별시 마포구 서교동  375번지 45호  1층,20080515,시정명령(즉시),식품위생법제31조제55조,음식물이물질혼입
20080521,20010069323,철판곱창 구이막창,"서울특별시 마포구 어울마당로 124, (서교동,1층)",서울특별시 마포구 서교동  346번지 43호  1층,20080501,시정명령(즉시),식품위생법제제22조제55조,영업장무단확장영업(옥외)1차
20080526,20010069339,규수당,"서울특별시 마포구 양화로 112, (서교동)",서울특별시 마포구 서교동  371번지 10호  ,20080410,영업정지,식품위생법제31조제58조,유통기한이 경과된제품조리판매목적 보관 1차
20080526,20050069770,궁,"서울특별시 마포구 홍익로3길 20, (서교동,1층107.108.호15.152.154호)",서울특별시 마포구 서교동  357번지 1호  1층107.108.호15.152.154호,20070527,영업정지,"식품위생법제31조,제58조",청소년주류제공 1차
20080527,20030069837,해프닝,"서울특별시 마포구 월드컵로29길 58, (망원동)",서울특별시 마포구 망원동  433번지 6호  ,20080328,영업정지(2008.6.15~2008.8.14),식품위생법제31조제58조,청소년주류제공 1차
20080527,20070069076,미스터세븐,,서울특별시 마포구 염리동  160번지 1호  1층,20080318,영업정지(2008.7.1~2008.7.31),식품위생법제31조제58조,청소년주류제공 1차
20080527,19820069037,피기피기,"서울특별시 마포구 마포대로14길 8, (공덕동)",서울특별시 마포구 공덕동  105번지 77호  ,20080331,영업정지,식품위생법제31조제58조,청소년주류제공 1차
20080527,20030069781,콘빠,"서울특별시 마포구 어울마당로 92, (서교동,지하1층)",서울특별시 마포구 서교동  358번지 115호  지하1층,20080103,영업정지(2008.6.15~2008.8.14),식품위생법제31조제58조,청소년주류제공 1차
20080618,19980069519,카이저,"서울특별시 마포구 만리재로 15, 1층동 3호호 (공덕동,제일빌딩)",서울특별시 마포구 공덕동  256번지 13호 1층 제일빌딩-3호,20080610,시정명령(즉시),식품위생법제22제제55조,영업장무단확장영업(옥외) 1차
20080620,20030070237,애니쿨,"서울특별시 마포구 월드컵로 112, (성산동,1층)",서울특별시 마포구 성산동  252번지 17호  1층,20080616,시정명령,식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080620,20050069133,호그,,서울특별시 마포구 상수동  141번지 1호  비알엘리텔빌딩 1층104호,20080616,시정명령(즉시),식품위생법제제22조제55조,영업장무단확장영업(옥외) 1차
20080620,20010069038,마리,"서울특별시 마포구 큰우물로 76, B1동 25호 (도화동,고려빌딩)",서울특별시 마포구 도화동  544번지 0호 B1 고려빌딩-25,20080419,영업정지,식품위생법제31조제58조,음향 및 반주시설을 갖추고 손님이 노래를 부르도록 허용 1차
20080620,20020070035,망원하이,"서울특별시 마포구 월드컵로 98, (서교동)",서울특별시 마포구 서교동  5번지 2호  ,20080616,시정명령(즉시),식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080620,20060069980,봉우동요리주점,"서울특별시 마포구 월드컵로 124, (성산동,1층)",서울특별시 마포구 성산동  253번지 1호  1층,20080616,시정명령,식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080620,20070069730,우리수산,"서울특별시 마포구 월드컵로 102, (성산동,1층)",서울특별시 마포구 성산동  649번지 5호  1층,20080616,시정명령(즉시),식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080620,20020069476,부산오뎅꼬치,"서울특별시 마포구 월드컵로 143, (망원동)",서울특별시 마포구 망원동  477번지 9호  ,20080617,시정명령(즉시),식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080620,20030069893,막창구이,"서울특별시 마포구 월드컵로30길 4, (성산동,1층)",서울특별시 마포구 성산동  263번지 2호  1층,20080617,시정명령,식품위생법제22조제55조,영업장무단확장영업(옥외)1차
20080620,20070069898,생기충전,"서울특별시 마포구 월드컵로 144, (성산동,1층)",서울특별시 마포구 성산동  263번지 7호  1층,20080616,시정명령(즉시),식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080620,20040069938,머니뭐니,"서울특별시 마포구 월드컵로 143, (망원동,외1필지1층)",서울특별시 마포구 망원동  477번지 4호  외1필지1층,20080617,시정명령(즉시),식품위생법제22조제55조,영업장무단확장영업(옥외)1차
20080620,20070069421,동표골뱅이,,서울특별시 마포구 상수동  277번지 1호  1층,20080617,시정명령(즉시),식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080624,20050069846,바루,"서울특별시 마포구 동교로 199, (동교동,2층)",서울특별시 마포구 동교동  200번지 26호  2층,20080519,영업정지,식품위생법제31조제58조,유흥접객원고용 및 접객행위영업 1차
20080624,19960069235,깊은집,"서울특별시 마포구 성암로 229, (상암동,1층)",서울특별시 마포구 상암동  2번지 304호  1층,20080329,영업정지2월(2008.9.20.~2008.11.19),식품위생법제31조제58조,업소내에서 도박행위를 조장하거나 묵인영업 1차
20080624,20070069517,밤차,"서울특별시 마포구 신촌로 260-1, (아현동,1층)",서울특별시 마포구 아현동  330번지 6호  1층,20080331,영업정지(2008.7.15~2008.8.14),식품위생법제31조제58조,유흥접객원고용 및 접객행위영업 1차
20080624,20070069923,웨이브스퀘어,"서울특별시 마포구 양화로 147, (동교동,지하1층)",서울특별시 마포구 동교동  160번지 4호  지하1층,20080620,시정명령,식품위생법제22조제55조,영업장무단확장영업 1차
20080625,20060069759,헤븐,"서울특별시 마포구 토정로 320, (용강동,주원빌딩 8층)",서울특별시 마포구 용강동  51번지 8호  주원빌딩 8층,20080623,시정명령(즉시),식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080630,20050069756,려란관,"서울특별시 마포구 성미산로 189-6, (연남동,지하101.101.201호)",서울특별시 마포구 연남동  226번지 22호  지하101.101.201호,20080528,영업정지,식품위생법제10조제58조,무표시 제품 조리목적 보관 1차
20080703,20080069351,권대포,"서울특별시 마포구 월드컵북로 97, (성산동,1층)",서울특별시 마포구 성산동  41번지 7호  1층,20080626,시정명령,식품위생법제22조 제55조,영업장무단확장영업(옥외) 1차
20080703,20040070463,오마이치킨,,서울특별시 마포구 공덕동  256번지 30호  지상1층 18호19호,20080625,시정명령,식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080703,20070069720,옛날소금구이,"서울특별시 마포구 신촌로14길 20, (노고산동,1층, 2층)","서울특별시 마포구 노고산동  54번지 64호  1층, 2층",20080626,시정명령,식품위생법제22조 제55조,영업장무단확장영업(옥외)1차
20080703,20000069440,처갓집양념통닭,"서울특별시 마포구 숭문길 96, (염리동)",서울특별시 마포구 염리동  36번지 249호  ,20080625,시정명령,식품위생법제22조제55조,영업장무단확장영업 1차
20080703,20010069607,꽁돈,"서울특별시 마포구 서강로 102, (신수동,(1층))",서울특별시 마포구 신수동  66번지 10호  (1층),20080626,시정명령,식품위생법제22조 제55조,영업장무단확장영업(옥외)1차
20080703,20060069937,갈매기봉,"서울특별시 마포구 신촌로14길 29, (노고산동,지상1층)",서울특별시 마포구 노고산동  56번지 25호  지상1층,20080626,시정명령,식품위생법제22조 제55조,영업장무단확장영업(옥외) 1차
20080711,20020069798,카르멘,"서울특별시 마포구 홍익로5길 13, (서교동)",서울특별시 마포구 서교동  355번지 2호  ,20080612,시설개수명령(2008.7.25.까지),식품위생법제22조제58조,영업장무단확장영업 1차
20080711,20050069827,수,"서울특별시 마포구 와우산로17길 14, (서교동,501호)",서울특별시 마포구 서교동  407번지 12호  501호,20080610,영업정지(2008.7.26~2008.8.1.),식품위생법제22조제58조,영업장무단확장영업 1차
20080716,20030070319,투다리,"서울특별시 마포구 만리재로 27, (신공덕동,1층)",서울특별시 마포구 신공덕동  15번지 19호  1층,20080703,시정명령(즉시),식품위생법제22조제58조,영업장무단확장영업(옥외)1차
20080716,20080069580,세느강,,서울특별시 마포구 상암동  0번지  3공구4블럭 월드컵파크4단지상가-101,20080707,시정명령(즉시),식품위생법제22조제58조,영업장무단확장영업(옥외)1차
20080716,20070069828,지호치킨플러스,"서울특별시 마포구 창전로 45, (창전동,서강한화오벨리스크 102동102호)",서울특별시 마포구 창전동  442번지 0호  서강한화오벨리스크 102동102호,20080716,시정명령(즉시),식품위생법제22조제58조,영업장무단확장영업(옥외)1차
20080716,19980069162,넘버원플러스 치킨,"서울특별시 마포구 와우산로 125, (서교동)",서울특별시 마포구 서교동  338번지 52호  ,20080703,시정명령(즉시),식품위생법제22조제58조,영업장무단확장영업(옥외) 1차
20080722,20020070219,막돼먹은,,서울특별시 마포구 합정동  410번지 2호  외1필지,20080625,시정명령,식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080722,19990069718,동교생왕소금구이,"서울특별시 마포구 동교로 226, 101호 (동교동,1층)",서울특별시 마포구 동교동  152번지 1호  1층-101,20080715,시정명령(즉시),식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080724,19880069091,짚동가리쌩주,"서울특별시 마포구 만리재옛길 56, (공덕동)",서울특별시 마포구 공덕동  110번지 59호  ,20070527,시정명령(즉시),식품위생법제22조제55조,영업장무단확장영업(옥외) 1차
20080805,20060069913,다모아,,서울특별시 마포구 염리동  160번지 64호  ,20080523,영업정지(2008.8.6.~2008.9.5.),식품위생법제31조제58조,유흥접객원고용 및 접객행위영업 1차
